Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK30,OUT046,4131.978437869822
FDU39,OUT013,876.3205797979805
FDB49,OUT013,1554.007075641026
FDS12,OUT045,2054.215706620209
FDR57,OUT018,2346.6487869387724
FDX22,OUT027,5669.163351428566
FDC60,OUT013,1467.1630529801325
NCE42,OUT049,4109.900606217616
NCK42,OUT049,3753.0000993630556
DRE01,OUT017,3593.1412351254503
FDE57,OUT018,1936.5082478260852
DRK59,OUT019,542.9755395973153
FDB10,OUT027,5669.163351428566
FDQ25,OUT046,2997.407679041917
FDY26,OUT017,3753.0000993630556
FDG28,OUT049,4109.900606217616
FDM14,OUT049,1509.43231291866
NCH29,OUT049,1509.43231291866
FDD48,OUT049,1874.430959859155
FDC17,OUT045,3753.0000993630556
DRH49,OUT027,2513.0798546666674
FDN44,OUT018,2346.6487869387724
FDC29,OUT045,1874.430959859155
DRK01,OUT019,230.0085918128654
FDD48,OUT017,1874.430959859155
FDB59,OUT013,2880.9695613636354
FDY45,OUT010,542.9755395973153
FDX60,OUT035,1333.2154270916328
FDT09,OUT010,286.4177705128206
DRB24,OUT018,2346.6487869387724
FDL13,OUT035,4109.900606217616
FDN16,OUT035,1722.3316111731856
FDK57,OUT013,1936.5082478260852
FDO22,OUT027,2513.0798546666674
FDC57,OUT010,542.9755395973153
FDZ13,OUT027,1378.2631852760737
FDW27,OUT013,2346.6487869387724
FDX10,OUT049,552.5502107784431
FDY08,OUT018,1936.5082478260852
FDA49,OUT017,1333.2154270916328
FDC32,OUT018,1509.43231291866
FDO04,OUT035,876.3205797979805
NCZ54,OUT013,2346.6487869387724
FDY40,OUT045,754.5960957264957
FDW36,OUT045,1722.3316111731856
FDE11,OUT017,3389.2269793548367
DRE37,OUT045,3087.5075112820514
NCK19,OUT017,3087.5075112820514
FDT19,OUT035,2736.9684298755183
FDE56,OUT045,876.3205797979805
FDZ57,OUT010,286.4177705128206
FDB35,OUT035,1333.2154270916328
FDF09,OUT010,130.33349056603768
FDO34,OUT046,2811.181403212854
FDA55,OUT046,3753.0000993630556
NCM18,OUT035,876.3205797979805
FDJ20,OUT019,286.4177705128206
DRQ35,OUT019,286.4177705128206
FDG02,OUT013,3087.5075112820514
NCU29,OUT018,2346.6487869387724
FDL27,OUT027,1378.2631852760737
NCA54,OUT035,2736.9684298755183
FDJ32,OUT035,876.3205797979805
FDB21,OUT019,542.9755395973153
FDR46,OUT035,2539.3942358778604
FDZ32,OUT046,1722.3316111731856
DRF36,OUT017,3087.5075112820514
NCU54,OUT017,3593.1412351254503
NCI31,OUT017,552.5502107784431
DRA59,OUT035,3389.2269793548367
NCC55,OUT045,552.5502107784431
FDE44,OUT018,754.5960957264957
NCN26,OUT018,1874.430959859155
FDC11,OUT049,1259.549051315789
FDV24,OUT035,2384.0151261682245
FDR40,OUT019,130.33349056603768
NCQ17,OUT049,2811.181403212854
FDC46,OUT045,3389.2269793548367
NCM18,OUT046,1103.1862133333332
FDK16,OUT046,1554.007075641026
FDI28,OUT017,1333.2154270916328
FDS11,OUT018,3327.9525829268287
DRD13,OUT046,1103.1862133333332
FDL36,OUT035,1333.2154270916328
FDI27,OUT013,754.5960957264957
FDJ53,OUT019,286.4177705128206
FDS44,OUT045,3593.1412351254503
FDE28,OUT046,3593.1412351254503
FDQ33,OUT018,2346.6487869387724
FDB37,OUT017,4109.900606217616
FDQ31,OUT045,1467.1630529801325
NCQ05,OUT046,2539.3942358778604
FDE10,OUT013,1936.5082478260852
FDF38,OUT017,637.5735090128758
FDE50,OUT019,542.9755395973153
DRG37,OUT010,384.48867398374
NCH06,OUT049,3593.1412351254503
FDY14,OUT045,4311.57625131579
FDO27,OUT017,1554.007075641026
FDQ19,OUT049,4109.900606217616
FDZ26,OUT019,542.9755395973153
FDN51,OUT013,4311.57625131579
FDK20,OUT035,2202.2990201117295
FDD40,OUT018,2880.9695613636354
DRI25,OUT018,876.3205797979805
FDH56,OUT017,1874.430959859155
FDI36,OUT027,5669.163351428566
DRH11,OUT018,876.3205797979805
NCV18,OUT017,1467.1630529801325
DRI01,OUT049,2997.407679041917
DRE48,OUT049,3087.5075112820514
FDS51,OUT035,876.3205797979805
FDM38,OUT017,754.5960957264957
FDB60,OUT027,5669.163351428566
FDY58,OUT035,4109.900606217616
FDY22,OUT045,2054.215706620209
FDF11,OUT027,5669.163351428566
FDZ51,OUT035,1554.007075641026
FDQ45,OUT017,3389.2269793548367
FDF17,OUT035,3087.5075112820514
NCF31,OUT027,4117.317712631578
FDA37,OUT013,1936.5082478260852
FDO51,OUT046,637.5735090128758
FDF34,OUT013,3087.5075112820514
FDD57,OUT018,1509.43231291866
FDO37,OUT046,4109.900606217616
FDR49,OUT049,754.5960957264957
FDS39,OUT049,2202.2990201117295
FDI48,OUT027,1378.2631852760737
DRM35,OUT049,2736.9684298755183
FDV57,OUT035,3389.2269793548367
FDZ55,OUT013,2346.6487869387724
FDI28,OUT035,1333.2154270916328
FDS21,OUT045,1103.1862133333332
FDT34,OUT013,1722.3316111731856
DRI25,OUT035,876.3205797979805
FDT47,OUT010,230.0085918128654
DRH39,OUT045,1103.1862133333332
NCD54,OUT045,2539.3942358778604
FDU16,OUT027,2513.0798546666674
NCW29,OUT045,2202.2990201117295
FDV25,OUT027,5669.163351428566
FDM56,OUT035,1722.3316111731856
FDZ04,OUT027,1378.2631852760737
FDG59,OUT019,130.33349056603768
FDI56,OUT045,1467.1630529801325
FDS33,OUT035,1467.1630529801325
FDC23,OUT049,2736.9684298755183
FDT11,OUT049,3087.5075112820514
FDG17,OUT045,4109.900606217616
FDZ44,OUT045,1874.430959859155
FDJ52,OUT013,2346.6487869387724
DRI23,OUT046,2811.181403212854
DRE15,OUT010,130.33349056603768
NCF07,OUT013,1722.3316111731856
NCR29,OUT049,876.3205797979805
FDE44,OUT019,130.33349056603768
FDT23,OUT035,1467.1630529801325
NCG06,OUT017,4311.57625131579
NCU41,OUT010,542.9755395973153
FDH46,OUT017,1722.3316111731856
FDV31,OUT013,2736.9684298755183
NCT41,OUT027,4117.317712631578
FDE22,OUT027,4117.317712631578
FDC26,OUT045,1722.3316111731856
DRF51,OUT017,552.5502107784431
NCY53,OUT019,286.4177705128206
FDY21,OUT017,3087.5075112820514
FDL27,OUT013,1103.1862133333332
FDZ34,OUT049,3087.5075112820514
NCF43,OUT010,384.48867398374
FDC21,OUT035,1722.3316111731856
FDL26,OUT013,2346.6487869387724
FDT25,OUT010,286.4177705128206
NCR30,OUT046,1103.1862133333332
DRL23,OUT019,230.0085918128654
NCR05,OUT049,3087.5075112820514
NCE19,OUT018,876.3205797979805
FDY07,OUT035,637.5735090128758
FDB10,OUT017,3593.1412351254503
FDP57,OUT013,1722.3316111731856
FDU48,OUT019,286.4177705128206
FDH48,OUT035,1333.2154270916328
FDO33,OUT035,1874.430959859155
NCU29,OUT045,2384.0151261682245
FDW35,OUT046,637.5735090128758
FDH05,OUT010,542.9755395973153
FDP26,OUT049,1509.43231291866
DRG27,OUT035,637.5735090128758
FDQ33,OUT046,2539.3942358778604
FDH20,OUT010,230.0085918128654
FDV14,OUT046,1333.2154270916328
DRD01,OUT046,876.3205797979805
NCI17,OUT049,1509.43231291866
FDF39,OUT010,542.9755395973153
FDX37,OUT046,1722.3316111731856
NCX17,OUT035,3593.1412351254503
FDN03,OUT013,4131.978437869822
NCS41,OUT010,542.9755395973153
FDH34,OUT045,3389.2269793548367
NCX53,OUT018,1936.5082478260852
FDY31,OUT046,2384.0151261682245
FDD20,OUT017,2202.2990201117295
FDE51,OUT045,754.5960957264957
FDV27,OUT046,1467.1630529801325
FDF16,OUT035,2384.0151261682245
FDZ02,OUT049,1509.43231291866
NCK05,OUT045,1103.1862133333332
FDM12,OUT027,5669.163351428566
NCA05,OUT018,2346.6487869387724
FDX33,OUT045,2811.181403212854
FDM25,OUT049,2736.9684298755183
FDE41,OUT018,1259.549051315789
FDW14,OUT045,1467.1630529801325
NCD30,OUT046,1554.007075641026
FDB23,OUT010,542.9755395973153
FDF45,OUT046,876.3205797979805
FDW20,OUT017,2202.2990201117295
FDF47,OUT045,3593.1412351254503
NCR05,OUT019,542.9755395973153
DRB01,OUT046,3087.5075112820514
FDE36,OUT013,2346.6487869387724
FDU56,OUT049,3389.2269793548367
FDB23,OUT049,3753.0000993630556
FDN48,OUT049,1259.549051315789
FDS43,OUT013,3087.5075112820514
NCN05,OUT013,3389.2269793548367
NCL53,OUT049,2736.9684298755183
FDL56,OUT046,1333.2154270916328
FDH17,OUT018,1509.43231291866
FDP37,OUT046,2054.215706620209
FDG09,OUT019,542.9755395973153
FDA55,OUT045,3753.0000993630556
FDX31,OUT049,4109.900606217616
FDJ41,OUT045,4311.57625131579
DRC24,OUT045,2539.3942358778604
FDQ21,OUT035,2202.2990201117295
NCT54,OUT045,1467.1630529801325
FDH08,OUT049,4109.900606217616
FDY38,OUT018,3327.9525829268287
DRM11,OUT010,542.9755395973153
FDG32,OUT049,3593.1412351254503
NCH18,OUT046,4109.900606217616
FDI20,OUT035,3753.0000993630556
FDA33,OUT018,2346.6487869387724
FDN45,OUT013,3593.1412351254503
FDT45,OUT010,130.33349056603768
FDR32,OUT035,3593.1412351254503
FDA48,OUT017,3593.1412351254503
FDN23,OUT017,2384.0151261682245
NCR18,OUT035,637.5735090128758
FDD45,OUT046,1467.1630529801325
FDI22,OUT018,3327.9525829268287
FDT09,OUT013,1936.5082478260852
DRC24,OUT027,4117.317712631578
FDT39,OUT046,2384.0151261682245
FDX28,OUT045,1554.007075641026
FDA50,OUT018,1509.43231291866
FDT33,OUT027,4117.317712631578
FDQ60,OUT049,2054.215706620209
NCM19,OUT018,1509.43231291866
FDF40,OUT046,4131.978437869822
NCI30,OUT035,4109.900606217616
FDK34,OUT049,4109.900606217616
FDA38,OUT027,5669.163351428566
FDT02,OUT045,552.5502107784431
FDC11,OUT017,1333.2154270916328
FDD08,OUT046,637.5735090128758
NCS29,OUT046,4311.57625131579
DRI03,OUT010,384.48867398374
FDK48,OUT035,1103.1862133333332
FDM52,OUT049,2539.3942358778604
FDP49,OUT035,876.3205797979805
DRA24,OUT046,2811.181403212854
NCJ43,OUT049,2997.407679041917
FDE11,OUT045,3389.2269793548367
FDP01,OUT049,2539.3942358778604
FDQ59,OUT018,1259.549051315789
FDA43,OUT019,542.9755395973153
FDL14,OUT017,2384.0151261682245
FDV50,OUT010,286.4177705128206
FDT01,OUT027,5669.163351428566
NCC42,OUT035,2054.215706620209
FDO28,OUT046,1874.430959859155
FDD32,OUT019,130.33349056603768
FDV45,OUT035,3087.5075112820514
NCW17,OUT019,286.4177705128206
NCJ17,OUT027,2513.0798546666674
NCF18,OUT049,2880.9695613636354
FDP01,OUT045,2539.3942358778604
FDH24,OUT045,2811.181403212854
FDI38,OUT027,5669.163351428566
FDX03,OUT035,637.5735090128758
FDY28,OUT046,3593.1412351254503
FDN34,OUT018,2997.407679041917
FDJ02,OUT045,2539.3942358778604
FDW40,OUT019,286.4177705128206
FDX03,OUT017,637.5735090128758
FDE17,OUT027,4117.317712631578
FDT58,OUT046,2811.181403212854
FDI38,OUT013,3753.0000993630556
FDW22,OUT035,3753.0000993630556
FDS15,OUT027,3175.335988157896
NCX06,OUT013,3389.2269793548367
DRK47,OUT035,3593.1412351254503
FDC23,OUT027,5669.163351428566
FDM56,OUT010,230.0085918128654
FDP21,OUT046,3087.5075112820514
FDP58,OUT046,3593.1412351254503
FDA27,OUT019,542.9755395973153
FDK41,OUT019,230.0085918128654
NCH42,OUT046,4109.900606217616
FDG29,OUT045,637.5735090128758
FDW15,OUT018,2346.6487869387724
FDD28,OUT018,876.3205797979805
FDQ37,OUT049,2880.9695613636354
FDC23,OUT035,2736.9684298755183
FDV13,OUT035,1333.2154270916328
FDK33,OUT046,3753.0000993630556
FDO33,OUT013,1874.430959859155
FDN21,OUT017,2811.181403212854
NCW06,OUT027,5669.163351428566
FDI38,OUT035,3753.0000993630556
FDC21,OUT027,3175.335988157896
NCS05,OUT046,2202.2990201117295
NCN53,OUT049,552.5502107784431
FDV40,OUT010,130.33349056603768
FDG60,OUT017,4109.900606217616
NCY30,OUT027,5669.163351428566
FDM40,OUT045,2054.215706620209
NCO30,OUT046,2880.9695613636354
FDK10,OUT046,3389.2269793548367
FDM36,OUT045,2997.407679041917
FDN10,OUT013,1874.430959859155
FDM46,OUT018,1259.549051315789
FDX50,OUT049,1509.43231291866
FDP33,OUT045,4131.978437869822
FDO12,OUT045,3087.5075112820514
FDC28,OUT013,1722.3316111731856
FDO31,OUT045,1467.1630529801325
FDX45,OUT035,2539.3942358778604
FDV21,OUT049,2054.215706620209
FDH04,OUT049,1259.549051315789
NCG54,OUT013,2346.6487869387724
FDO13,OUT046,2384.0151261682245
FDA09,OUT027,5669.163351428566
FDC38,OUT017,2054.215706620209
NCO42,OUT046,2539.3942358778604
FDL45,OUT049,2202.2990201117295
NCK31,OUT013,754.5960957264957
FDM39,OUT017,2736.9684298755183
FDC22,OUT010,542.9755395973153
FDF46,OUT046,1874.430959859155
FDQ37,OUT045,2880.9695613636354
FDH41,OUT010,542.9755395973153
FDQ04,OUT046,637.5735090128758
NCQ02,OUT027,5669.163351428566
FDJ57,OUT027,5669.163351428566
NCE07,OUT049,2202.2990201117295
FDE56,OUT013,876.3205797979805
FDI20,OUT049,3753.0000993630556
FDK36,OUT018,754.5960957264957
FDP08,OUT027,5669.163351428566
FDF44,OUT017,2054.215706620209
NCU53,OUT017,2384.0151261682245
FDF47,OUT035,3593.1412351254503
FDS55,OUT010,384.48867398374
FDZ52,OUT010,230.0085918128654
FDL04,OUT018,1509.43231291866
NCM26,OUT035,2539.3942358778604
FDX43,OUT049,2384.0151261682245
FDP52,OUT049,3593.1412351254503
DRK49,OUT045,637.5735090128758
FDE38,OUT013,2346.6487869387724
DRF13,OUT035,2539.3942358778604
FDK41,OUT010,230.0085918128654
FDJ04,OUT027,3175.335988157896
FDZ44,OUT018,1874.430959859155
FDS11,OUT013,3753.0000993630556
FDA55,OUT049,3753.0000993630556
NCW53,OUT046,2880.9695613636354
FDB49,OUT027,2513.0798546666674
FDD23,OUT017,3087.5075112820514
NCV42,OUT045,1722.3316111731856
NCZ29,OUT018,1936.5082478260852
FDQ26,OUT013,876.3205797979805
FDV08,OUT017,637.5735090128758
FDC53,OUT049,1509.43231291866
FDV58,OUT010,542.9755395973153
NCP02,OUT019,130.33349056603768
DRI37,OUT045,876.3205797979805
FDQ12,OUT049,4109.900606217616
FDE33,OUT046,1333.2154270916328
FDX27,OUT045,1554.007075641026
FDM22,OUT017,754.5960957264957
NCH30,OUT019,286.4177705128206
FDC04,OUT017,4109.900606217616
FDO38,OUT046,1333.2154270916328
FDV52,OUT027,3175.335988157896
FDB32,OUT013,1554.007075641026
FDV43,OUT018,754.5960957264957
FDI24,OUT018,2736.9684298755183
FDR40,OUT017,1467.1630529801325
FDW02,OUT049,2202.2990201117295
FDE44,OUT049,754.5960957264957
FDL38,OUT046,1333.2154270916328
NCT54,OUT010,230.0085918128654
DRJ39,OUT010,542.9755395973153
FDW55,OUT049,4131.978437869822
DRF13,OUT019,384.48867398374
NCW17,OUT049,2202.2990201117295
FDP13,OUT035,637.5735090128758
FDS08,OUT018,2997.407679041917
NCP17,OUT035,876.3205797979805
NCO53,OUT035,3389.2269793548367
FDH19,OUT045,2997.407679041917
FDJ04,OUT017,2054.215706620209
FDG10,OUT049,876.3205797979805
FDA40,OUT010,230.0085918128654
FDI53,OUT045,2384.0151261682245
FDU09,OUT010,130.33349056603768
FDK60,OUT045,1554.007075641026
FDR43,OUT017,552.5502107784431
FDW22,OUT017,3753.0000993630556
DRP47,OUT010,542.9755395973153
DRG48,OUT010,384.48867398374
FDA14,OUT035,2539.3942358778604
FDU49,OUT013,1333.2154270916328
FDK28,OUT045,4131.978437869822
FDT19,OUT046,2997.407679041917
NCQ42,OUT045,2202.2990201117295
FDD03,OUT045,3593.1412351254503
NCM53,OUT013,1722.3316111731856
NCX53,OUT045,2202.2990201117295
FDV14,OUT027,2513.0798546666674
NCZ54,OUT017,2811.181403212854
FDB39,OUT013,876.3205797979805
DRC24,OUT046,2539.3942358778604
FDY36,OUT013,1103.1862133333332
FDN01,OUT035,2736.9684298755183
DRH25,OUT046,876.3205797979805
FDV08,OUT046,637.5735090128758
NCP53,OUT049,4109.900606217616
FDU52,OUT010,384.48867398374
NCI42,OUT045,3753.0000993630556
FDZ14,OUT035,2054.215706620209
FDF11,OUT046,4109.900606217616
FDQ13,OUT018,1259.549051315789
FDO32,OUT010,130.33349056603768
DRJ37,OUT018,2346.6487869387724
FDY43,OUT046,2811.181403212854
NCT41,OUT017,2539.3942358778604
NCV17,OUT045,2202.2990201117295
FDM04,OUT027,1378.2631852760737
DRB48,OUT018,637.5735090128758
FDM24,OUT013,2346.6487869387724
FDT37,OUT049,4131.978437869822
NCO05,OUT010,230.0085918128654
FDL13,OUT046,4109.900606217616
FDL15,OUT017,2539.3942358778604
FDB11,OUT018,3327.9525829268287
FDL14,OUT019,384.48867398374
FDY10,OUT019,286.4177705128206
FDJ40,OUT049,1509.43231291866
NCW18,OUT046,4109.900606217616
NCY06,OUT013,1936.5082478260852
DRE13,OUT018,1259.549051315789
FDA26,OUT045,3593.1412351254503
NCE19,OUT010,130.33349056603768
FDE33,OUT035,1333.2154270916328
DRL59,OUT027,1378.2631852760737
FDY07,OUT046,754.5960957264957
FDF57,OUT018,2997.407679041917
FDM58,OUT035,1722.3316111731856
FDP26,OUT027,2513.0798546666674
FDY32,OUT046,2384.0151261682245
FDD51,OUT010,130.33349056603768
FDU22,OUT018,1874.430959859155
FDZ49,OUT018,3327.9525829268287
NCI42,OUT017,3753.0000993630556
FDT04,OUT027,1378.2631852760737
NCU41,OUT045,2880.9695613636354
FDS56,OUT045,4311.57625131579
NCN42,OUT017,2539.3942358778604
FDK34,OUT046,4109.900606217616
FDB03,OUT017,3593.1412351254503
DRJ25,OUT035,754.5960957264957
FDT25,OUT027,3175.335988157896
FDN20,OUT013,2346.6487869387724
FDP09,OUT013,3753.0000993630556
FDM20,OUT019,542.9755395973153
NCG55,OUT046,1874.430959859155
NCP14,OUT045,1722.3316111731856
NCH06,OUT046,3593.1412351254503
FDV52,OUT013,1874.430959859155
NCL07,OUT035,637.5735090128758
DRJ11,OUT027,5669.163351428566
DRO59,OUT013,1103.1862133333332
FDW15,OUT010,384.48867398374
NCQ30,OUT035,2202.2990201117295
NCN54,OUT019,130.33349056603768
FDY01,OUT027,3175.335988157896
FDX39,OUT035,3753.0000993630556
FDH53,OUT027,2513.0798546666674
FDA57,OUT035,637.5735090128758
NCC07,OUT010,230.0085918128654
FDU28,OUT013,2880.9695613636354
FDK36,OUT010,130.33349056603768
FDR36,OUT018,637.5735090128758
NCQ17,OUT035,2539.3942358778604
FDS28,OUT019,130.33349056603768
FDE08,OUT045,2539.3942358778604
FDU22,OUT046,2054.215706620209
FDG41,OUT045,1722.3316111731856
FDO31,OUT010,130.33349056603768
FDM21,OUT019,542.9755395973153
FDU40,OUT017,2880.9695613636354
FDV36,OUT018,1936.5082478260852
FDT10,OUT027,1378.2631852760737
FDX38,OUT045,754.5960957264957
NCU30,OUT027,4117.317712631578
NCV06,OUT049,3087.5075112820514
FDT16,OUT035,4311.57625131579
NCP41,OUT027,3175.335988157896
FDZ56,OUT017,2811.181403212854
FDC22,OUT035,3087.5075112820514
FDU10,OUT035,637.5735090128758
FDS46,OUT045,1874.430959859155
FDO08,OUT049,2811.181403212854
NCV42,OUT018,1509.43231291866
FDP33,OUT035,4131.978437869822
FDJ12,OUT046,3753.0000993630556
FDH04,OUT045,1467.1630529801325
NCU54,OUT013,3593.1412351254503
FDO36,OUT010,384.48867398374
FDT37,OUT027,5669.163351428566
FDD14,OUT010,542.9755395973153
FDA16,OUT013,3753.0000993630556
NCS42,OUT019,230.0085918128654
FDP10,OUT019,230.0085918128654
FDQ28,OUT049,2539.3942358778604
FDK57,OUT010,286.4177705128206
FDK02,OUT013,1874.430959859155
FDW47,OUT018,1936.5082478260852
NCC42,OUT018,1936.5082478260852
FDQ37,OUT018,2880.9695613636354
FDL40,OUT046,1554.007075641026
DRE13,OUT010,230.0085918128654
FDQ34,OUT027,2513.0798546666674
NCB54,OUT046,2054.215706620209
FDS48,OUT049,2539.3942358778604
FDO15,OUT045,1103.1862133333332
NCT30,OUT013,754.5960957264957
FDU49,OUT027,2513.0798546666674
FDE21,OUT046,1874.430959859155
FDS49,OUT019,130.33349056603768
FDT38,OUT027,2513.0798546666674
FDZ01,OUT045,1722.3316111731856
FDC41,OUT035,1103.1862133333332
DRG13,OUT010,384.48867398374
NCZ42,OUT018,3327.9525829268287
NCM07,OUT045,1467.1630529801325
NCV17,OUT018,1936.5082478260852
DRK39,OUT035,1467.1630529801325
FDS37,OUT018,1874.430959859155
FDV12,OUT019,230.0085918128654
NCG19,OUT018,3327.9525829268287
FDS51,OUT013,876.3205797979805
NCO14,OUT046,637.5735090128758
FDC38,OUT046,2054.215706620209
FDN15,OUT046,2202.2990201117295
NCH42,OUT013,4109.900606217616
FDQ22,OUT046,552.5502107784431
FDC05,OUT013,3087.5075112820514
FDZ31,OUT013,3087.5075112820514
DRJ23,OUT049,2880.9695613636354
FDC52,OUT035,2539.3942358778604
DRD12,OUT010,230.0085918128654
FDV55,OUT017,2539.3942358778604
FDD32,OUT046,1333.2154270916328
FDR01,OUT049,3087.5075112820514
FDY08,OUT019,286.4177705128206
FDQ45,OUT045,3389.2269793548367
DRN11,OUT027,4117.317712631578
NCS05,OUT018,1936.5082478260852
FDY32,OUT035,2384.0151261682245
NCD31,OUT045,2811.181403212854
NCE06,OUT049,2384.0151261682245
NCP14,OUT046,1722.3316111731856
NCF18,OUT019,542.9755395973153
FDF14,OUT018,2346.6487869387724
FDB22,OUT017,2384.0151261682245
NCH54,OUT049,2811.181403212854
FDU27,OUT035,754.5960957264957
FDS58,OUT027,4117.317712631578
NCU29,OUT035,2384.0151261682245
FDJ57,OUT013,3087.5075112820514
FDL56,OUT049,1259.549051315789
FDH60,OUT035,2880.9695613636354
FDN24,OUT018,876.3205797979805
FDD02,OUT017,2054.215706620209
FDP15,OUT017,4311.57625131579
FDB28,OUT027,5669.163351428566
DRC49,OUT045,2384.0151261682245
NCG30,OUT018,1936.5082478260852
FDJ14,OUT049,1259.549051315789
FDL52,OUT045,552.5502107784431
NCG19,OUT027,5669.163351428566
NCN41,OUT035,2054.215706620209
FDW22,OUT013,3753.0000993630556
FDI02,OUT013,1722.3316111731856
FDV51,OUT045,2811.181403212854
FDV48,OUT046,1467.1630529801325
NCL17,OUT019,286.4177705128206
FDP46,OUT045,1333.2154270916328
FDU10,OUT045,552.5502107784431
FDT37,OUT010,542.9755395973153
FDI27,OUT035,754.5960957264957
FDN51,OUT046,4311.57625131579
FDW07,OUT035,1333.2154270916328
FDN45,OUT049,3593.1412351254503
DRN37,OUT027,4117.317712631578
DRF48,OUT049,3087.5075112820514
FDP38,OUT019,130.33349056603768
NCX18,OUT027,5669.163351428566
FDK45,OUT018,1874.430959859155
FDZ37,OUT049,1259.549051315789
FDS50,OUT018,3327.9525829268287
NCR54,OUT018,3087.5075112820514
NCS17,OUT035,1554.007075641026
FDV31,OUT046,2736.9684298755183
DRE27,OUT017,1554.007075641026
FDN60,OUT013,2346.6487869387724
FDK26,OUT013,3389.2269793548367
FDX37,OUT018,1509.43231291866
FDW31,OUT046,3087.5075112820514
FDX26,OUT018,3389.2269793548367
DRL49,OUT019,286.4177705128206
FDU49,OUT017,1333.2154270916328
FDY58,OUT046,4109.900606217616
FDN03,OUT045,4131.978437869822
NCV06,OUT010,542.9755395973153
FDH53,OUT045,1333.2154270916328
FDG31,OUT018,1103.1862133333332
NCC06,OUT045,2202.2990201117295
FDS13,OUT049,4311.57625131579
FDP16,OUT035,4109.900606217616
FDA35,OUT013,1936.5082478260852
DRP47,OUT018,3327.9525829268287
FDY28,OUT010,542.9755395973153
FDY20,OUT035,1333.2154270916328
NCH30,OUT017,1722.3316111731856
NCR29,OUT019,130.33349056603768
NCP05,OUT013,2346.6487869387724
NCF30,OUT019,286.4177705128206
FDA08,OUT035,2811.181403212854
FDN51,OUT027,5669.163351428566
FDH12,OUT046,1722.3316111731856
FDY39,OUT017,3389.2269793548367
NCO53,OUT045,3389.2269793548367
FDB40,OUT046,2539.3942358778604
FDH02,OUT049,1259.549051315789
FDY11,OUT027,1378.2631852760737
FDQ09,OUT019,286.4177705128206
FDP16,OUT013,4109.900606217616
NCF55,OUT018,552.5502107784431
FDY09,OUT027,4117.317712631578
FDY39,OUT045,3389.2269793548367
NCU53,OUT049,2384.0151261682245
NCT41,OUT049,2539.3942358778604
FDJ45,OUT046,552.5502107784431
FDR28,OUT013,2346.6487869387724
FDN08,OUT013,1874.430959859155
FDJ07,OUT049,1874.430959859155
FDZ09,OUT027,4117.317712631578
FDQ14,OUT017,2539.3942358778604
FDY12,OUT027,1378.2631852760737
FDK57,OUT046,2054.215706620209
FDD20,OUT049,2202.2990201117295
FDS36,OUT018,1509.43231291866
FDI40,OUT049,1509.43231291866
FDJ40,OUT045,1722.3316111731856
FDE08,OUT013,2346.6487869387724
DRK01,OUT013,1554.007075641026
FDC58,OUT049,637.5735090128758
FDE50,OUT046,2880.9695613636354
FDX48,OUT035,2539.3942358778604
DRM35,OUT018,2736.9684298755183
FDG41,OUT013,1722.3316111731856
FDB52,OUT046,4131.978437869822
FDV19,OUT045,2811.181403212854
DRG48,OUT017,2384.0151261682245
FDI26,OUT013,2736.9684298755183
FDU11,OUT019,286.4177705128206
FDF59,OUT019,286.4177705128206
FDR07,OUT049,1509.43231291866
NCE06,OUT017,2384.0151261682245
FDE10,OUT046,2054.215706620209
NCO55,OUT046,1722.3316111731856
FDZ13,OUT013,754.5960957264957
FDT50,OUT017,1554.007075641026
FDH12,OUT010,230.0085918128654
FDD21,OUT045,1874.430959859155
NCM05,OUT013,4311.57625131579
FDK04,OUT013,876.3205797979805
FDN33,OUT017,1554.007075641026
NCM18,OUT010,130.33349056603768
DRC25,OUT049,1259.549051315789
FDT47,OUT017,1554.007075641026
FDD45,OUT027,2513.0798546666674
NCD07,OUT018,1874.430959859155
NCY54,OUT010,384.48867398374
FDL12,OUT049,876.3205797979805
FDL02,OUT017,1722.3316111731856
FDC60,OUT035,1467.1630529801325
FDR37,OUT017,3389.2269793548367
FDY16,OUT017,2880.9695613636354
FDU26,OUT045,2054.215706620209
FDN24,OUT013,876.3205797979805
FDH44,OUT013,2346.6487869387724
FDE23,OUT010,130.33349056603768
FDW60,OUT017,2736.9684298755183
FDQ55,OUT049,1874.430959859155
FDV32,OUT027,1378.2631852760737
FDV03,OUT010,384.48867398374
FDY14,OUT010,542.9755395973153
NCL55,OUT027,5669.163351428566
DRF25,OUT017,637.5735090128758
FDX03,OUT046,637.5735090128758
FDF40,OUT045,4109.900606217616
FDX24,OUT010,230.0085918128654
FDA25,OUT049,1509.43231291866
FDH21,OUT018,2346.6487869387724
FDB47,OUT010,542.9755395973153
FDT34,OUT019,230.0085918128654
FDS39,OUT010,286.4177705128206
NCU05,OUT046,1333.2154270916328
FDE02,OUT049,1259.549051315789
FDL25,OUT035,1467.1630529801325
FDC50,OUT049,1259.549051315789
FDZ32,OUT049,1509.43231291866
FDV14,OUT045,1333.2154270916328
FDR07,OUT045,1554.007075641026
FDB26,OUT049,876.3205797979805
NCR50,OUT045,2539.3942358778604
FDP01,OUT018,2346.6487869387724
FDH57,OUT045,2202.2990201117295
FDM60,OUT027,1378.2631852760737
FDA45,OUT017,2997.407679041917
FDU55,OUT017,4311.57625131579
FDH40,OUT035,1333.2154270916328
FDG40,OUT019,130.33349056603768
FDT12,OUT049,3753.0000993630556
